,labels,text
1052,0,"A remuneração na forma de subsídio implica a vedação de pagamento de qualquer outra parcela remuneratória, inclusive as vantagens de natureza pessoal, admitindo-se, nos termos da EC 47/2005, a percepção de vantagens adicionais de natureza indenizatória, como a Gratificação Especial de Localidade (GEL) , instituída pela Lei 8.270/1991, e a VPNI-Localidade dela decorrente, instituída pela Lei 9.527/1997. "
1053,0,"O direito adquirido resiste somente sob o sistema jurídico que lhe deu ensejo, sendo que o trânsito para outro regime só é possível nos termos do novo regramento. O termo final para o reconhecimento de tempo exercido sob o regime militar na contagem de tempo de serviço federal para fins de licença-prêmio é a data de 15/10/1996. "
1054,0,"Os benefícios oriundos do extinto IPC estão excluídos da incidência do teto (art. 37, inciso XI, da CF/1988) , tanto em razão do contido nas Resoluções 13 e 14/2006 do CNJ, quanto em função da ausência do sistema integrado previsto no art. 3º da Lei 10.887/2004."
1055,0,"A concessão de décimo quarto e décimo quinto salários pelos conselhos de fiscalização do exercício profissional a seus empregados, seja por ato administrativo ou acordo coletivo, representa afronta aos princípios da moralidade, da razoabilidade, da economicidade e da eficiência, que devem ser observados pelos conselhos de fiscalização. "
1056,0,A revisão de ofício extemporânea encontra amparo quando resta caracterizada má-fé de ex-servidor ao averbar tempo de serviço já utilizado para aquisição de outra aposentadoria.
1057,0,"Há impedimento à revisão de ofício quando, ausente qualquer indício de má-fé, opera a prescrição quinquenal."
1058,0,"Na transposição do regime jurídico celetista para o estatutário (art. 243 da Lei 8.112/1990) , é legal o enquadramento no RJU de empregado público com mais de setenta anos para, em seguida, aposentá-lo compulsoriamente. A aposentadoria compulsória por idade está restrita ao regime previdenciário tratado no art. 40 da Constituição Federal."
1059,0,"O poder de revisão de ofício em atos de pessoal abrange tanto as deliberações proferidas pela legalidade, com concessão de registro, quanto pela ilegalidade, com negativa de registro. A revisão de ofício é instituto que se aplica apenas a acórdão que já tenha apreciado o mérito do ato, com concessão ou negativa de registro. "
1060,0,"O que caracteriza o tempo de serviço do aluno-aprendiz, para fins de inativação, não é a percepção de auxílio para a conclusão do respectivo curso, mas sim o recebimento de remuneração como contraprestação a serviços executados na confecção de encomendas vendidas a terceiros."
1061,0,"Ao docente servidor público, a Constituição Federal assegura aposentadoria especial, desde que o tempo de serviço tenha sido exercido exclusivamente em atividade de magistério. Não se admite a contagem ponderada do tempo de magistério para fins de aposentadoria estatutária."
1062,0,"No caso de empresas públicas, não é exigível lei, no sentido formal, para previsão de cargos em comissão de livre nomeação e exoneração, bem como para criação de funções de confiança e de cargos em comissão de direção, chefia e assessoramento, que podem ser previstos por decreto, observadas as normas constitucionais aplicáveis à matéria. "
1063,0,"A função técnica para o qual entidade pública pode requisitar servidores deve estar ligada a atividade específica, o que exclui a requisição de servidores para atividades não finalísticas."
1064,0,"A concessão de pensão simultânea a viúva e companheira requer a comprovação da separação de fato da viúva, o reconhecimento judicial da união estável da companheira e a ausência de sentença judicial contrária à presunção da dependência econômica da viúva."
1065,0,"Para averbação de tempo de serviço, admitem-se certidões emitidas por entes de direito público interno, desde que haja a especificação dos atos e/ou portaria de provimento e de vacância, com suas respectivas publicações, bem como o regime jurídico a que o servidor foi submetido, se estatutário ou celetista. Em se tratando de regime celetista, o documento hábil para a averbação do tempo de serviço é a certidão expedida pelo INSS."
1066,0,"Ato de admissão emitido em estrito cumprimento a decisão judicial não é objeto de registro pelo Tribunal, pois não existe ato administrativo típico da espécie, de natureza complexa, a ser examinado e referendado pelo TCU."
1067,0,"Não existe direito adquirido à inalterabilidade do regime jurídico pertinente à composição de vencimentos ou proventos, mesmo que determinada vantagem tenha sido reconhecida na esfera judicial. A proteção que a Constituição assegura, nesses casos, é a irredutibilidade da remuneração."
1068,0,"É direito adquirido a incorporação de quintos na vigência da Lei 7.596/1987, na forma estabelecida pela Portaria MEC 474/1987. Esse direito, no entanto, não alcança o mecanismo de cálculo estabelecido na mencionada portaria do MEC, mas tão somente os valores nela instituídos. A parcelas devidas a título de quintos de FC devem ser convertidas em VPNI e não calculadas em função do vencimento do professor titular."
1069,0,"O acréscimo de 17% ao tempo de serviço, previsto no art. 8º, § 3º, da EC 20/1998 e no art. 2º, § 3º, da EC 41/2003, somente será concedido na hipótese de a aposentadoria ter por fundamento as normas do art. 8º da EC 20/1998 ou do art. 2º da EC 41/2003, não incidindo, portanto, nas inativações previstas no art. 3º da EC 47/2005."
1070,0,A condição de anistiado não assegura ao servidor mais direitos do que os que lhe seriam conferidos se não tivesse sido afastado do cargo/emprego público durante o período de exceção. A acumulação de aposentadorias por parte de tais agentes somente deve prosperar se estiver em consonância com os preceitos constitucionais acerca da matéria. 
1071,0,"A vantagem do art. 192, inciso I, da Lei 8.112/1990 deve ser paga, no caso de aposentadoria de professor adjunto de magistério superior, com base na diferença entre as remunerações desta classe e da classe de professor associado, e não em comparação com a classe de professor titular."
1072,0,"O tempo de serviço exercido em cargo isolado de provimento efetivo não pode ser aproveitado para fins de ""quintos"", nem de ""opção""."
1073,0,"As pensões civis decorrentes de aposentadorias ocorridas antes da Emenda Constitucional 41/2003, ou as concedidas com fundamento no art. 3º da Emenda Constitucional 41/2003, somente gozarão de paridade com os vencimentos dos servidores em atividade se o óbito do servidor tiver ocorrido até 31/12/2003. Para óbitos posteriores a essa data, os benefícios serão reajustados nos mesmos índice e data aplicáveis aos benefícios do Regime Geral de Previdência Social - RGPS."
1074,0,É indevida a concessão simultânea à viúva e à companheira quando a união estável não é reconhecida judicialmente.
1075,0,"Na acumulação de cargos públicos, é necessária a comprovação não só da compatibilidade de horários, como também de que a acumulação ocorre sem prejuízo das atividades exercidas em cada um dos cargos, requisitos a serem verificados caso a caso, pelos próprios órgãos e entidades a que estiverem vinculados os servidores nessa situação."
1076,0,"Preenchidos os demais requisitos constitucionais, é permitida a acumulação de dois cargos de assistente social desde que integrantes do quadro de pessoal da área da saúde."
1077,0,"A aposentadoria por invalidez com proventos integrais só pode ser concedida quando a moléstia profissional ou doença grave de que o servidor for portador estiver especificada em lei. O rol de moléstias é taxativo, não sendo possível interpretação extensiva, que inclua outras doenças não expressamente mencionadas em lei, ainda que consideradas graves e incuráveis pela medicina especializada. "
1078,0,"A reforma de sentença judicial que permitia pagamentos considerados como irregulares impõe o dever de ressarcimento ao erário. É impossível falar-se em boa-fé quando o interessado tem pleno conhecimento de que estava recebendo os valores em discussão em razão de provimento jurisdicional de natureza precária ou não definitivo. Em caso de cassação desse tipo de decisão, devem as partes, por decorrência lógica da improcedência do pedido, retornar ao status quo ante, cabendo ao sucumbente repor os danos causados pela execução provisória da medida cassada. "
